report_number,crash_year,role,injury_severity,non_motorist_description_code,crash_date_time,latitude,longitude
82014362,2019,P,1.0,,2019-06-07T11:10:00Z,30.4868697622281,-84.1592081577193
82014362,2019,P,1.0,,2019-06-07T11:10:00Z,30.4868697622281,-84.1592081577193
82014362,2019,D,1.0,,2019-06-07T11:10:00Z,30.4868697622281,-84.1592081577193
83766087,2019,D,1.0,,2019-05-13T07:43:00Z,30.375641492632,-84.2720225979571
83780819,2019,N,2.0,1.0,2019-04-19T07:58:00Z,30.42705,-84.23223
83780819,2019,D,1.0,,2019-04-19T07:58:00Z,30.42705,-84.23223
83828198,2019,D,5.0,,2019-06-07T15:51:00Z,30.4414724078048,-84.4370045294011
83828198,2019,D,5.0,,2019-06-07T15:51:00Z,30.4414724078048,-84.4370045294011
85407973,2019,D,1.0,,2019-06-11T06:15:00Z,30.3605889499603,-84.3718582605133
85407974,2019,D,2.0,,2019-06-15T02:56:00Z,30.4512600057884,-84.3066354350511
85428270,2019,D,1.0,,2019-06-26T13:03:00Z,30.4839213365651,-84.3170785776524
85428270,2019,D,1.0,,2019-06-26T13:03:00Z,30.4839213365651,-84.3170785776524
85534632,2019,D,1.0,,2019-04-21T20:32:00Z,30.4349,-84.36307
85534632,2019,N,2.0,2.0,2019-04-21T20:32:00Z,30.4349,-84.36307
85567869,2019,D,1.0,,2019-04-02T00:20:00Z,30.48144,-84.31368
85567869,2019,D,1.0,,2019-04-02T00:20:00Z,30.48144,-84.31368
85871807,2019,D,1.0,,2019-04-01T08:56:00Z,30.447514,-84.262026
85871807,2019,D,1.0,,2019-04-01T08:56:00Z,30.447514,-84.262026
85871809,2019,D,1.0,,2019-04-03T11:01:00Z,,
85871809,2019,P,,,2019-04-03T11:01:00Z,,
85871810,2019,D,1.0,,2019-04-16T11:46:00Z,,
85871810,2019,D,1.0,,2019-04-16T11:46:00Z,,
85871811,2019,D,1.0,,2019-04-18T17:20:00Z,,
85871812,2019,D,1.0,,2019-05-21T17:02:00Z,,
85871813,2019,D,1.0,,2019-06-13T01:08:00Z,,
85871815,2019,D,1.0,,2019-06-27T08:24:00Z,,
85871816,2019,D,1.0,,2019-06-28T14:28:00Z,,
85914274,2019,D,1.0,,2019-04-11T13:30:00Z,,
85914274,2019,D,1.0,,2019-04-11T13:30:00Z,,
85914275,2019,D,,,2019-04-13T01:00:00Z,,
85914276,2019,P,1.0,,2019-04-13T19:39:00Z,,
85914276,2019,D,1.0,,2019-04-13T19:39:00Z,,
85914276,2019,D,2.0,,2019-04-13T19:39:00Z,,
85914276,2019,P,1.0,,2019-04-13T19:39:00Z,,
85914276,2019,D,1.0,,2019-04-13T19:39:00Z,,
85914276,2019,P,1.0,,2019-04-13T19:39:00Z,,
85914277,2019,D,,,2019-04-13T23:12:00Z,,
85914278,2019,D,1.0,,2019-04-17T09:33:00Z,30.422959,-84.287021
87193444,2019,D,1.0,,2019-04-02T07:55:00Z,30.50174,-84.25136
87193444,2019,D,1.0,,2019-04-02T07:55:00Z,30.50174,-84.25136
87193445,2019,D,3.0,,2019-04-29T20:55:00Z,30.45718,-84.38452
87193445,2019,D,2.0,,2019-04-29T20:55:00Z,30.45718,-84.38452
87193446,2019,D,1.0,,2019-04-30T04:30:00Z,30.58602,-84.22452
87215283,2019,D,3.0,,2019-04-24T20:05:00Z,30.4419263826157,-84.3529992786928
87225351,2019,D,5.0,,2019-05-27T21:30:00Z,30.669062017759,-84.2802312602581
87249398,2019,D,1.0,,2019-04-23T18:00:00Z,30.59494,-84.04198
87249934,2019,D,1.0,,2019-04-04T14:25:00Z,30.48685,-84.31595
87249934,2019,D,1.0,,2019-04-04T14:25:00Z,30.48685,-84.31595
87249935,2019,D,1.0,,2019-04-22T16:58:00Z,30.55786,-84.22022
87249935,2019,D,1.0,,2019-04-22T16:58:00Z,30.55786,-84.22022
87249935,2019,P,1.0,,2019-04-22T16:58:00Z,30.55786,-84.22022
87249936,2019,D,1.0,,2019-05-01T20:50:00Z,30.42899,-84.20251
87249936,2019,D,1.0,,2019-05-01T20:50:00Z,30.42899,-84.20251
87249937,2019,D,1.0,,2019-05-02T14:13:00Z,30.48494,-84.39611
87249937,2019,P,1.0,,2019-05-02T14:13:00Z,30.48494,-84.39611
87249938,2019,P,1.0,,2019-05-11T17:36:00Z,30.39236,-84.28425
87249938,2019,P,1.0,,2019-05-11T17:36:00Z,30.39236,-84.28425
87249938,2019,P,2.0,,2019-05-11T17:36:00Z,30.39236,-84.28425
87249938,2019,D,1.0,,2019-05-11T17:36:00Z,30.39236,-84.28425
87249938,2019,D,4.0,,2019-05-11T17:36:00Z,30.39236,-84.28425
87249939,2019,P,1.0,,2019-05-12T14:35:00Z,30.48381,-84.15652
87249939,2019,P,1.0,,2019-05-12T14:35:00Z,30.48381,-84.15652
87249939,2019,D,1.0,,2019-05-12T14:35:00Z,30.48381,-84.15652
87249939,2019,P,1.0,,2019-05-12T14:35:00Z,30.48381,-84.15652
87249939,2019,P,1.0,,2019-05-12T14:35:00Z,30.48381,-84.15652
87249941,2019,D,1.0,,2019-05-16T19:03:00Z,30.5181799593973,-84.3661512101714
87249941,2019,D,1.0,,2019-05-16T19:03:00Z,30.5181799593973,-84.3661512101714
87249941,2019,P,1.0,,2019-05-16T19:03:00Z,30.5181799593973,-84.3661512101714
87249941,2019,P,1.0,,2019-05-16T19:03:00Z,30.5181799593973,-84.3661512101714
87249942,2019,D,1.0,,2019-05-20T19:09:00Z,30.4498566616706,-84.0932609849338
87249942,2019,D,1.0,,2019-05-20T19:09:00Z,30.4498566616706,-84.0932609849338
87249943,2019,D,1.0,,2019-05-24T19:12:00Z,30.51749,-84.12982
87249943,2019,D,1.0,,2019-05-24T19:12:00Z,30.51749,-84.12982
87249944,2019,D,1.0,,2019-05-24T21:08:00Z,30.66166,-84.20823
87249945,2019,D,1.0,,2019-05-30T04:30:00Z,30.33197,-84.32577
87249946,2019,D,2.0,,2019-06-09T00:15:00Z,30.60117,-84.18352
87249948,2019,N,3.0,5.0,2019-06-18T02:16:00Z,30.48381,-84.15652
87249948,2019,D,1.0,,2019-06-18T02:16:00Z,30.48381,-84.15652
87249948,2019,P,1.0,,2019-06-18T02:16:00Z,30.48381,-84.15652
87249948,2019,P,1.0,,2019-06-18T02:16:00Z,30.48381,-84.15652
87249948,2019,P,1.0,,2019-06-18T02:16:00Z,30.48381,-84.15652
87249949,2019,D,1.0,,2019-06-26T07:00:00Z,30.32708,-84.3253
87270819,2019,D,1.0,,2019-04-02T22:51:00Z,30.4970610101705,-84.3373833034243
87270820,2019,D,2.0,,2019-04-12T01:09:00Z,30.4120683690922,-84.3799178679672
87270821,2019,D,1.0,,2019-04-12T21:25:00Z,30.4360161613888,-84.3740657392165
87270821,2019,P,1.0,,2019-04-12T21:25:00Z,30.4360161613888,-84.3740657392165
87270821,2019,D,1.0,,2019-04-12T21:25:00Z,30.4360161613888,-84.3740657392165
87270822,2019,P,3.0,,2019-04-12T23:14:00Z,30.42248,-84.11866
87270822,2019,D,5.0,,2019-04-12T23:14:00Z,30.42248,-84.11866
87270822,2019,D,2.0,,2019-04-12T23:14:00Z,30.42248,-84.11866
87270823,2019,D,3.0,,2019-04-14T00:48:00Z,30.3761578065922,-84.2703480852813
87270824,2019,D,1.0,,2019-04-16T20:56:00Z,30.5618674062597,-84.217625908791
87270824,2019,P,1.0,,2019-04-16T20:56:00Z,30.5618674062597,-84.217625908791
87270824,2019,P,1.0,,2019-04-16T20:56:00Z,30.5618674062597,-84.217625908791
87270824,2019,D,1.0,,2019-04-16T20:56:00Z,30.5618674062597,-84.217625908791
87270824,2019,P,1.0,,2019-04-16T20:56:00Z,30.5618674062597,-84.217625908791
87270825,2019,D,3.0,,2019-04-21T19:58:00Z,30.4349,-84.36307
87270825,2019,D,2.0,,2019-04-21T19:58:00Z,30.4349,-84.36307
87270826,2019,N,1.0,5.0,2019-04-26T01:05:00Z,30.3248890151998,-84.3320351135103
87270826,2019,D,3.0,,2019-04-26T01:05:00Z,30.3248890151998,-84.3320351135103
87270826,2019,D,1.0,,2019-04-26T01:05:00Z,30.3248890151998,-84.3320351135103
87270827,2019,D,1.0,,2019-04-26T18:38:00Z,30.4933163118825,-84.1131954848543
87270827,2019,D,1.0,,2019-04-26T18:38:00Z,30.4933163118825,-84.1131954848543
87270827,2019,P,1.0,,2019-04-26T18:38:00Z,30.4933163118825,-84.1131954848543
87270827,2019,P,1.0,,2019-04-26T18:38:00Z,30.4933163118825,-84.1131954848543
87270828,2019,D,1.0,,2019-04-27T22:18:00Z,30.5607537271397,-84.202324963781
87270829,2019,D,1.0,,2019-04-27T23:57:00Z,30.4682169653811,-84.2056589401584
87270829,2019,D,1.0,,2019-04-27T23:57:00Z,30.4682169653811,-84.2056589401584
87270829,2019,P,1.0,,2019-04-27T23:57:00Z,30.4682169653811,-84.2056589401584
87270829,2019,P,1.0,,2019-04-27T23:57:00Z,30.4682169653811,-84.2056589401584
87289536,2019,N,3.0,3.0,2019-05-28T21:30:00Z,30.4729131140739,-84.29233781857
87289536,2019,D,1.0,,2019-05-28T21:30:00Z,30.4729131140739,-84.29233781857
87289538,2019,D,1.0,,2019-06-12T13:48:00Z,30.5613193436727,-84.2107245031176
87289538,2019,D,1.0,,2019-06-12T13:48:00Z,30.5613193436727,-84.2107245031176
87289539,2019,P,2.0,,2019-06-12T15:15:00Z,30.4913,-84.28225
87289539,2019,P,1.0,,2019-06-12T15:15:00Z,30.4913,-84.28225
87289539,2019,P,1.0,,2019-06-12T15:15:00Z,30.4913,-84.28225
87289539,2019,D,1.0,,2019-06-12T15:15:00Z,30.4913,-84.28225
87289539,2019,D,1.0,,2019-06-12T15:15:00Z,30.4913,-84.28225
87289540,2019,D,1.0,,2019-06-12T14:51:00Z,30.4920949873492,-84.2795988710295
87289540,2019,D,3.0,,2019-06-12T14:51:00Z,30.4920949873492,-84.2795988710295
87292189,2019,D,2.0,,2019-04-05T16:37:00Z,30.4783733239897,-84.3481184974322
87292190,2019,D,2.0,,2019-04-05T17:43:00Z,30.47814,-84.34673
87292190,2019,D,1.0,,2019-04-05T17:43:00Z,30.47814,-84.34673
87292191,2019,D,2.0,,2019-04-11T16:33:00Z,30.48561,-84.29766
87292192,2019,D,1.0,,2019-04-28T12:00:00Z,30.4862153565682,-84.1490271262425
87292193,2019,P,1.0,,2019-05-08T08:38:00Z,30.50174,-84.25136
87292193,2019,D,1.0,,2019-05-08T08:38:00Z,30.50174,-84.25136
87292193,2019,D,1.0,,2019-05-08T08:38:00Z,30.50174,-84.25136
87292193,2019,D,1.0,,2019-05-08T08:38:00Z,30.50174,-84.25136
87292193,2019,P,1.0,,2019-05-08T08:38:00Z,30.50174,-84.25136
87292193,2019,P,1.0,,2019-05-08T08:38:00Z,30.50174,-84.25136
87292194,2019,D,1.0,,2019-05-13T12:20:00Z,30.5027208745379,-84.252329272056
87292194,2019,P,1.0,,2019-05-13T12:20:00Z,30.5027208745379,-84.252329272056
87292196,2019,D,1.0,,2019-05-17T17:34:00Z,30.4817474822889,-84.1673759635339
87292196,2019,D,1.0,,2019-05-17T17:34:00Z,30.4817474822889,-84.1673759635339
87292197,2019,D,1.0,,2019-05-23T01:04:00Z,30.43883,-84.47176
87292198,2019,D,2.0,,2019-06-06T03:15:00Z,30.49029,-84.32267
87292199,2019,D,1.0,,2019-06-14T06:56:00Z,30.34499,-84.38444
87292200,2019,D,1.0,,2019-06-19T07:49:00Z,30.4971492238446,-84.2679638445386
87292200,2019,D,2.0,,2019-06-19T07:49:00Z,30.4971492238446,-84.2679638445386
87505287,2019,D,1.0,,2019-04-01T08:32:00Z,,
87505287,2019,D,1.0,,2019-04-01T08:32:00Z,,
87505289,2019,P,2.0,,2019-04-01T08:53:00Z,,
87505289,2019,P,3.0,,2019-04-01T08:53:00Z,,
87505289,2019,D,2.0,,2019-04-01T08:53:00Z,,
87505289,2019,D,2.0,,2019-04-01T08:53:00Z,,
87505291,2019,D,1.0,,2019-04-01T17:45:00Z,,
87505291,2019,D,1.0,,2019-04-01T17:45:00Z,,
87505292,2019,D,1.0,,2019-04-01T08:28:00Z,,
87505292,2019,P,1.0,,2019-04-01T08:28:00Z,,
87505292,2019,D,1.0,,2019-04-01T08:28:00Z,,
87505292,2019,D,1.0,,2019-04-01T08:28:00Z,,
87505293,2019,D,1.0,,2019-04-01T16:10:00Z,,
87505293,2019,D,1.0,,2019-04-01T16:10:00Z,,
87505294,2019,D,1.0,,2019-04-02T10:14:00Z,30.407709,-84.305547
87505294,2019,D,1.0,,2019-04-02T10:14:00Z,30.407709,-84.305547
87505295,2019,D,3.0,,2019-04-02T16:08:00Z,30.381789,-84.289528
87505295,2019,D,3.0,,2019-04-02T16:08:00Z,30.381789,-84.289528
87505296,2019,D,1.0,,2019-04-02T15:50:00Z,30.517134,-84.346149
87505296,2019,P,1.0,,2019-04-02T15:50:00Z,30.517134,-84.346149
87505297,2019,P,1.0,,2019-04-02T08:45:00Z,,
87505297,2019,P,1.0,,2019-04-02T08:45:00Z,,
87505297,2019,P,1.0,,2019-04-02T08:45:00Z,,
87505297,2019,D,1.0,,2019-04-02T08:45:00Z,,
87505297,2019,P,1.0,,2019-04-02T08:45:00Z,,
87505297,2019,P,1.0,,2019-04-02T08:45:00Z,,
87505297,2019,P,1.0,,2019-04-02T08:45:00Z,,
87505297,2019,D,,,2019-04-02T08:45:00Z,,
87505298,2019,D,1.0,,2019-04-02T17:49:00Z,,
87505298,2019,D,1.0,,2019-04-02T17:49:00Z,,
87505299,2019,D,1.0,,2019-04-02T16:35:00Z,,
87505299,2019,D,1.0,,2019-04-02T16:35:00Z,,
87505300,2019,P,1.0,,2019-04-02T23:45:00Z,,
87505300,2019,P,1.0,,2019-04-02T23:45:00Z,,
87505300,2019,D,1.0,,2019-04-02T23:45:00Z,,
87505300,2019,P,1.0,,2019-04-02T23:45:00Z,,
87505300,2019,D,1.0,,2019-04-02T23:45:00Z,,
87505301,2019,D,1.0,,2019-04-02T23:40:00Z,,
87505302,2019,D,2.0,,2019-04-03T07:28:00Z,,
87505303,2019,D,2.0,,2019-04-03T08:00:00Z,,
87505303,2019,D,3.0,,2019-04-03T08:00:00Z,,
87505303,2019,D,1.0,,2019-04-03T08:00:00Z,,
87505303,2019,D,1.0,,2019-04-03T08:00:00Z,,
87505304,2019,D,1.0,,2019-04-03T08:12:00Z,,
87505304,2019,P,1.0,,2019-04-03T08:12:00Z,,
87505304,2019,D,3.0,,2019-04-03T08:12:00Z,,
87505305,2019,P,3.0,,2019-04-03T16:45:00Z,,
87505305,2019,D,3.0,,2019-04-03T16:45:00Z,,
87505306,2019,D,1.0,,2019-04-03T17:20:00Z,,
87505306,2019,D,1.0,,2019-04-03T17:20:00Z,,
87505307,2019,D,1.0,,2019-04-03T22:00:00Z,,
87505307,2019,P,1.0,,2019-04-03T22:00:00Z,,
87505308,2019,D,1.0,,2019-04-03T13:15:00Z,,
87505308,2019,P,1.0,,2019-04-03T13:15:00Z,,
87505308,2019,D,1.0,,2019-04-03T13:15:00Z,,
87505309,2019,D,1.0,,2019-04-03T16:00:00Z,,
87505310,2019,D,1.0,,2019-04-04T09:50:00Z,,
87505310,2019,D,2.0,,2019-04-04T09:50:00Z,,
87505311,2019,P,1.0,,2019-04-03T15:08:00Z,,
87505311,2019,D,1.0,,2019-04-03T15:08:00Z,,
87505311,2019,D,1.0,,2019-04-03T15:08:00Z,,
87505311,2019,P,1.0,,2019-04-03T15:08:00Z,,
87505311,2019,P,1.0,,2019-04-03T15:08:00Z,,
87505311,2019,P,1.0,,2019-04-03T15:08:00Z,,
87505311,2019,P,1.0,,2019-04-03T15:08:00Z,,
87505312,2019,P,1.0,,2019-04-03T16:42:00Z,,
87505312,2019,D,1.0,,2019-04-03T16:42:00Z,,
87505312,2019,D,1.0,,2019-04-03T16:42:00Z,,
87505313,2019,D,1.0,,2019-04-04T17:10:00Z,,
87505313,2019,D,1.0,,2019-04-04T17:10:00Z,,
87505314,2019,D,1.0,,2019-04-05T06:55:00Z,,
87505315,2019,D,1.0,,2019-04-04T14:50:00Z,,
87505315,2019,D,1.0,,2019-04-04T14:50:00Z,,
87505316,2019,P,1.0,,2019-04-05T13:15:00Z,,
87505316,2019,P,1.0,,2019-04-05T13:15:00Z,,
87505316,2019,P,1.0,,2019-04-05T13:15:00Z,,
87505316,2019,D,1.0,,2019-04-05T13:15:00Z,,
87505316,2019,D,1.0,,2019-04-05T13:15:00Z,,
87505317,2019,D,1.0,,2019-04-05T18:04:00Z,30.31155,-84.288847
87505318,2019,D,1.0,,2019-04-05T16:40:00Z,,
87505318,2019,P,1.0,,2019-04-05T16:40:00Z,,
87505318,2019,D,1.0,,2019-04-05T16:40:00Z,,
87505319,2019,D,,,2019-04-05T19:45:00Z,,
87505320,2019,D,1.0,,2019-04-05T21:00:00Z,,
87505321,2019,D,1.0,,2019-04-06T15:50:00Z,30.435328,-84.352698
87505321,2019,D,1.0,,2019-04-06T15:50:00Z,30.435328,-84.352698
87505321,2019,P,1.0,,2019-04-06T15:50:00Z,30.435328,-84.352698
87505323,2019,D,1.0,,2019-04-06T19:00:00Z,,
87505323,2019,D,1.0,,2019-04-06T19:00:00Z,,
87505323,2019,P,1.0,,2019-04-06T19:00:00Z,,
87505324,2019,D,2.0,,2019-04-05T14:04:00Z,,
87505324,2019,D,2.0,,2019-04-05T14:04:00Z,,
87505325,2019,D,1.0,,2019-04-07T14:59:00Z,30.488696,-84.318041
87505325,2019,N,3.0,1.0,2019-04-07T14:59:00Z,30.488696,-84.318041
87505326,2019,D,1.0,,2019-04-06T19:15:00Z,,
87505326,2019,D,1.0,,2019-04-06T19:15:00Z,,
87505327,2019,P,1.0,,2019-04-07T17:50:00Z,,
87505327,2019,D,1.0,,2019-04-07T17:50:00Z,,
87505327,2019,P,1.0,,2019-04-07T17:50:00Z,,
87505327,2019,D,1.0,,2019-04-07T17:50:00Z,,
87505328,2019,P,2.0,,2019-04-06T18:32:00Z,,
87505328,2019,D,1.0,,2019-04-06T18:32:00Z,,
87505328,2019,D,1.0,,2019-04-06T18:32:00Z,,
87505329,2019,D,1.0,,2019-04-08T08:05:00Z,,
87505330,2019,P,1.0,,2019-04-08T07:20:00Z,,
87505330,2019,P,2.0,,2019-04-08T07:20:00Z,,
87505330,2019,D,2.0,,2019-04-08T07:20:00Z,,
87505330,2019,D,1.0,,2019-04-08T07:20:00Z,,
87505330,2019,D,1.0,,2019-04-08T07:20:00Z,,
87505331,2019,D,1.0,,2019-04-08T11:55:00Z,,
87505331,2019,D,1.0,,2019-04-08T11:55:00Z,,
87505332,2019,D,1.0,,2019-04-08T11:50:00Z,,
87505332,2019,D,1.0,,2019-04-08T11:50:00Z,,
87505333,2019,D,3.0,,2019-04-08T11:59:00Z,,
87505333,2019,D,,,2019-04-08T11:59:00Z,,
87505334,2019,D,3.0,,2019-04-04T17:00:00Z,,
87505335,2019,D,1.0,,2019-04-09T10:46:00Z,,
87505335,2019,D,1.0,,2019-04-09T10:46:00Z,,
87505336,2019,D,1.0,,2019-04-09T13:35:00Z,,
87505337,2019,D,1.0,,2019-04-09T17:45:00Z,,
87505338,2019,P,1.0,,2019-04-03T13:30:00Z,,
87505338,2019,P,1.0,,2019-04-03T13:30:00Z,,
87505338,2019,D,1.0,,2019-04-03T13:30:00Z,,
87505339,2019,D,,,2019-04-09T10:30:00Z,,
87505340,2019,P,1.0,,2019-04-10T08:30:00Z,,
87505340,2019,D,1.0,,2019-04-10T08:30:00Z,,
87505340,2019,D,1.0,,2019-04-10T08:30:00Z,,
87505341,2019,D,1.0,,2019-04-10T14:15:00Z,,
87505341,2019,D,1.0,,2019-04-10T14:15:00Z,,
87505342,2019,D,1.0,,2019-04-10T10:00:00Z,,
87505342,2019,D,1.0,,2019-04-10T10:00:00Z,,
87505343,2019,P,1.0,,2019-04-10T09:35:00Z,,
87505343,2019,D,1.0,,2019-04-10T09:35:00Z,,
87505343,2019,D,1.0,,2019-04-10T09:35:00Z,,
87505344,2019,D,1.0,,2019-04-10T13:55:00Z,,
87505344,2019,D,1.0,,2019-04-10T13:55:00Z,,
87505345,2019,D,1.0,,2019-04-11T07:30:00Z,,
87505345,2019,P,1.0,,2019-04-11T07:30:00Z,,
87505345,2019,D,1.0,,2019-04-11T07:30:00Z,,
87505346,2019,N,1.0,3.0,2019-04-10T17:22:00Z,30.321629489186,-84.249019716165
87505346,2019,D,1.0,,2019-04-10T17:22:00Z,30.321629489186,-84.249019716165
87505347,2019,D,2.0,,2019-04-10T11:54:00Z,30.481645,-84.306174
87505348,2019,D,3.0,,2019-04-11T13:08:00Z,,
87505348,2019,D,1.0,,2019-04-11T13:08:00Z,,
87505349,2019,D,1.0,,2019-04-11T13:40:00Z,,
87505349,2019,D,,,2019-04-11T13:40:00Z,,
87505349,2019,P,1.0,,2019-04-11T13:40:00Z,,
87505350,2019,D,,,2019-04-10T19:55:00Z,,
87505351,2019,D,1.0,,2019-04-11T18:25:00Z,,
87505351,2019,D,2.0,,2019-04-11T18:25:00Z,,
87505352,2019,D,1.0,,2019-04-11T17:50:00Z,,
87505352,2019,D,1.0,,2019-04-11T17:50:00Z,,
87505353,2019,D,1.0,,2019-04-12T00:00:00Z,,
87505354,2019,D,1.0,,2019-04-12T13:51:00Z,,
87505355,2019,D,1.0,,2019-04-12T16:59:00Z,,
87505355,2019,D,1.0,,2019-04-12T16:59:00Z,,
87505355,2019,D,2.0,,2019-04-12T16:59:00Z,,
87505356,2019,D,,,2019-04-12T20:50:00Z,30.514873,-84.334234
87505357,2019,D,2.0,,2019-04-12T12:50:00Z,,
87505357,2019,D,1.0,,2019-04-12T12:50:00Z,,
87505358,2019,D,1.0,,2019-04-09T13:26:00Z,,
87505358,2019,D,1.0,,2019-04-09T13:26:00Z,,
87505359,2019,D,1.0,,2019-04-13T12:04:00Z,,
87505359,2019,D,1.0,,2019-04-13T12:04:00Z,,
87505360,2019,D,1.0,,2019-04-12T11:45:00Z,,
87505361,2019,D,,,2019-04-13T02:40:00Z,,
87505361,2019,D,1.0,,2019-04-13T02:40:00Z,,
87505362,2019,D,1.0,,2019-04-13T13:44:00Z,,
87505362,2019,P,1.0,,2019-04-13T13:44:00Z,,
87505362,2019,D,1.0,,2019-04-13T13:44:00Z,,
87505362,2019,P,3.0,,2019-04-13T13:44:00Z,,
87505363,2019,D,2.0,,2019-04-09T07:10:00Z,,
87505364,2019,D,1.0,,2019-04-04T20:10:00Z,,
87505365,2019,D,1.0,,2019-04-11T20:50:00Z,,
87505365,2019,P,1.0,,2019-04-11T20:50:00Z,,
87505365,2019,P,1.0,,2019-04-11T20:50:00Z,,
87505365,2019,P,1.0,,2019-04-11T20:50:00Z,,
87505365,2019,D,1.0,,2019-04-11T20:50:00Z,,
87505366,2019,D,1.0,,2019-04-12T14:05:00Z,,
87505367,2019,D,1.0,,2019-04-15T07:10:00Z,,
87505367,2019,D,1.0,,2019-04-15T07:10:00Z,,
87505369,2019,D,1.0,,2019-04-15T07:25:00Z,,
87505369,2019,D,1.0,,2019-04-15T07:25:00Z,,
87505369,2019,D,1.0,,2019-04-15T07:25:00Z,,
87505370,2019,D,1.0,,2019-04-15T09:00:00Z,,
87505370,2019,P,1.0,,2019-04-15T09:00:00Z,,
87505370,2019,D,1.0,,2019-04-15T09:00:00Z,,
87505371,2019,D,1.0,,2019-04-15T15:28:00Z,,
87505371,2019,D,3.0,,2019-04-15T15:28:00Z,,
87505371,2019,D,1.0,,2019-04-15T15:28:00Z,,
87505373,2019,P,3.0,,2019-04-15T17:37:00Z,,
87505373,2019,D,1.0,,2019-04-15T17:37:00Z,,
87505373,2019,D,3.0,,2019-04-15T17:37:00Z,,
87505374,2019,D,1.0,,2019-04-15T14:35:00Z,,
87505374,2019,D,1.0,,2019-04-15T14:35:00Z,,
87505374,2019,P,1.0,,2019-04-15T14:35:00Z,,
87505375,2019,D,1.0,,2019-04-16T07:45:00Z,30.482222,-84.363242
87505375,2019,D,,,2019-04-16T07:45:00Z,30.482222,-84.363242
87505376,2019,D,1.0,,2019-04-15T16:29:00Z,30.525166,-84.363034
87505376,2019,P,1.0,,2019-04-15T16:29:00Z,30.525166,-84.363034
87505376,2019,P,1.0,,2019-04-15T16:29:00Z,30.525166,-84.363034
87505376,2019,P,1.0,,2019-04-15T16:29:00Z,30.525166,-84.363034
87505376,2019,D,1.0,,2019-04-15T16:29:00Z,30.525166,-84.363034
87505377,2019,D,2.0,,2019-04-14T14:21:00Z,,
87505378,2019,P,1.0,,2019-04-16T22:34:00Z,30.50186,-84.330511
87505378,2019,P,1.0,,2019-04-16T22:34:00Z,30.50186,-84.330511
87505378,2019,P,1.0,,2019-04-16T22:34:00Z,30.50186,-84.330511
87505378,2019,P,1.0,,2019-04-16T22:34:00Z,30.50186,-84.330511
87505378,2019,D,1.0,,2019-04-16T22:34:00Z,30.50186,-84.330511
87505378,2019,D,1.0,,2019-04-16T22:34:00Z,30.50186,-84.330511
87505379,2019,D,2.0,,2019-04-08T13:45:00Z,,
87505379,2019,D,1.0,,2019-04-08T13:45:00Z,,
87505380,2019,D,1.0,,2019-04-16T14:10:00Z,,
87505380,2019,D,1.0,,2019-04-16T14:10:00Z,,
87505380,2019,P,1.0,,2019-04-16T14:10:00Z,,
87505380,2019,P,1.0,,2019-04-16T14:10:00Z,,
87505380,2019,P,1.0,,2019-04-16T14:10:00Z,,
87505380,2019,P,1.0,,2019-04-16T14:10:00Z,,
87505380,2019,P,1.0,,2019-04-16T14:10:00Z,,
87505380,2019,P,1.0,,2019-04-16T14:10:00Z,,
87505380,2019,P,1.0,,2019-04-16T14:10:00Z,,
87505380,2019,P,1.0,,2019-04-16T14:10:00Z,,
87505380,2019,P,1.0,,2019-04-16T14:10:00Z,,
87505380,2019,P,1.0,,2019-04-16T14:10:00Z,,
87505380,2019,P,1.0,,2019-04-16T14:10:00Z,,
87505380,2019,P,1.0,,2019-04-16T14:10:00Z,,
87505382,2019,D,1.0,,2019-04-18T01:02:00Z,,
87505382,2019,P,1.0,,2019-04-18T01:02:00Z,,
87505383,2019,D,1.0,,2019-04-17T15:57:00Z,,
87505383,2019,D,1.0,,2019-04-17T15:57:00Z,,
87505384,2019,D,1.0,,2019-04-18T08:00:00Z,,
87505384,2019,P,1.0,,2019-04-18T08:00:00Z,,
87505384,2019,D,,,2019-04-18T08:00:00Z,,
87505385,2019,D,1.0,,2019-04-16T11:48:00Z,30.538537385021,-84.2164554183024
87505385,2019,N,3.0,2.0,2019-04-16T11:48:00Z,30.538537385021,-84.2164554183024
87505386,2019,D,1.0,,2019-04-19T10:42:00Z,,
87505387,2019,P,1.0,,2019-04-19T17:36:00Z,,
87505387,2019,P,1.0,,2019-04-19T17:36:00Z,,
87505387,2019,D,1.0,,2019-04-19T17:36:00Z,,
87505388,2019,D,1.0,,2019-04-19T18:40:00Z,,
87505388,2019,N,1.0,3.0,2019-04-19T18:40:00Z,,
87505389,2019,D,,,2019-04-15T23:55:00Z,30.424905,-84.207222
87505390,2019,P,1.0,,2019-04-19T15:15:00Z,,
87505390,2019,D,1.0,,2019-04-19T15:15:00Z,,
87505390,2019,D,1.0,,2019-04-19T15:15:00Z,,
87505391,2019,D,1.0,,2019-04-19T17:33:00Z,,
87505391,2019,D,1.0,,2019-04-19T17:33:00Z,,
87505392,2019,P,1.0,,2019-04-19T21:03:00Z,,
87505392,2019,P,1.0,,2019-04-19T21:03:00Z,,
87505392,2019,D,1.0,,2019-04-19T21:03:00Z,,
87505393,2019,D,1.0,,2019-04-19T13:00:00Z,,
87505393,2019,D,1.0,,2019-04-19T13:00:00Z,,
87505393,2019,D,1.0,,2019-04-19T13:00:00Z,,
